"Borrower ID","Product","Acquired","Market","Type of loan","Term","Loan size","Loan status","Borrower origination fee","Borrower rate","Loan servicing fee","Investor rate","Transaction price","Transaction date","Amount invested","Capital outstanding","Interest outstanding","Amount repaid","Capital repaid","Interest repaid","Amount in arrears","Days in arrears","Repayment day","Covered by Safeguard","Comment","Loan start date","Last repayment date","Default price","Default date","Monthly repayment amount","Type of asset","Loan purpose","Percentage repaid"
"d9bf312ace35","Zopa Plus","12-12-2018","A*","Unsecured","11","2492.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.41978954","20.0","0.41978954","0.0","","12","false","[12/04/2019] Borrower has been notified of missed payment.[12/03/2019] Borrower has been notified of missed payment.[12/02/2019] Borrower has been notified of missed payment.","12-12-2018","12-11-2019","","","0.17826745","","Other","1.0"
"b086606123da","Zopa Plus","14-12-2018","A*","Unsecured","11","1364.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.4402328","20.0","0.4402328","0.0","","14","false","[15/10/2019] Borrower has been notified of missed payment.","14-12-2018","14-11-2019","","","1.92002527","","Other","1.0"
"b6a292d6bcb9","Zopa Plus","12-12-2018","A*","Unsecured","10","1513.32","Closed","0.0","0.1414","0.0741","0.0673","","","20.0","0.0","0.0","20.72135904","20.0","0.72135904","0.0","","12","false","[15/01/2019] Borrower has been notified of missed payment.","12-12-2018","12-10-2019","","","2.12391973","","Other","1.0"
"338f29b78ad0","Zopa Plus","13-12-2018","A*","Unsecured","11","5300.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.41841166","20.0","0.41841166","0.0","","13","false","","13-12-2018","13-11-2019","","","1.92002527","","Other","1.0"
"2aadcc916e94","Zopa Plus","12-12-2018","A*","Unsecured","11","2328.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.4101363","20.0","0.4101363","0.0","","12","false","","12-12-2018","12-11-2019","","","1.92002527","","Other","1.0"
"f640db8c8ec1","Zopa Plus","14-12-2018","A","Unsecured","60","10000.0","Withdrawn","660.0","0.0929","0.003","0.0899","","","20.0","15.79960075","2.75451916190597","6.15277514","4.20039925","1.95237589","0.0","","14","false","","14-12-2018","14-12-2023","","","0.41435643","","Consolidate existing debts","0.2100199625"
"22a457f59a8d","Zopa Plus","13-12-2018","A*","Unsecured","24","15000.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","20.0","7.63156788","0.0799829811978","12.8161253","12.36843212","0.44769318","0.0","","13","false","","13-12-2018","13-12-2020","","","0.85788863","","Home improvements","0.618421606"
"2f9dc2d66e2f","Zopa Plus","12-12-2018","A*","Unsecured","11","1960.0","Closed","0.0","0.1161","0.0741","0.042","","","20.0","0.0","0.0","20.41841166","20.0","0.41841166","0.0","","12","false","","12-12-2018","12-11-2019","","","1.92002527","","Other","1.0"
"477d7645fcdb","Zopa Plus","18-12-2018","A*","Unsecured","11","2492.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.62761754","30.0","0.62761754","0.0","","18","false","","18-12-2018","18-11-2019","","","2.88003791","","Other","1.0"
"089c59e2fa54","Zopa Plus","14-12-2018","A*","Unsecured","60","17500.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","15.30366612","0.895958111139139","5.36440218","4.69633388","0.6680683","0.0","","14","false","","14-12-2018","14-12-2023","","","0.36195647","","Business purposes","0.234816694"
"41bb45bd3ee2","Zopa Plus","18-12-2018","A*","Unsecured","11","3728.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.66015095","30.0","0.66015095","0.0","","18","false","","18-12-2018","18-11-2019","","","2.43562123","","Other","1.0"
"5167b3b2f82a","Zopa Plus","23-12-2018","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0284","0.003","0.0254","9.99999999","23-12-2018","10.0","7.62969848","0.37296471894654","2.64966262","2.37030152","0.2793611","0.0","","17","false","","17-12-2018","17-12-2023","","","0.17881587","","Car","0.237030152"
"cdf1d259ae32","Zopa Plus","18-12-2018","A*","Unsecured","11","1600.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.62761754","30.0","0.62761754","0.0","","18","false","","18-12-2018","18-11-2019","","","2.88003791","","Other","1.0"
"92493a6c719f","Zopa Plus","18-12-2018","A*","Unsecured","11","6356.0","Closed","0.0","0.1161","0.0741","0.042","","","30.0","0.0","0.0","30.95692693","30.0","0.95692693","0.0","","1","false","[30/04/2019] Replacement payment made via debit card.[18/04/2019] Borrower has been notified of missed payment.","18-12-2018","01-12-2019","","","2.46629028","","Other","1.0"
"17851cc3694d","Zopa Plus","15-12-2018","D","Unsecured","60","20000.0","Withdrawn","1010.0","0.2549","0.01","0.2449","","","20.0","16.89216888","8.107751124679174","8.25392352","3.10783112","5.1460924","0.0","","15","false","","15-12-2018","15-12-2023","","","0.56291075","","Other","0.155391556"
"bc200db9097c","Zopa Plus","24-12-2018","A*","Unsecured","11","1600.0","Closed","0.0","0.1161","0.0701","0.046","","","20.0","0.0","0.0","20.45745012","20.0","0.45745012","0.0","","24","false","","24-12-2018","24-11-2019","","","1.92002527","","Other","1.0"
"0148e29d02c2","Zopa Plus","24-12-2018","A*","Unsecured","11","3568.0","Closed","0.0","0.1161","0.0701","0.046","","","20.0","0.0","0.0","20.79756606","20.0","0.79756606","0.0","","28","false","[28/05/2019] Borrower has been notified of missed payment.[28/04/2019] Borrower has been notified of missed payment.[28/03/2019] Borrower has been notified of missed payment.[28/02/2019] Borrower has been notified of missed payment.[25/01/2019] Borrower has been notified of missed payment.","24-12-2018","28-11-2019","","","1.92002527","","Other","1.0"
"1849c7106df0","Zopa Plus","24-12-2018","A*","Unsecured","11","1960.0","Closed","0.0","0.1161","0.0701","0.046","","","20.0","0.0","0.0","20.45745012","20.0","0.45745012","0.0","","24","false","","24-12-2018","24-11-2019","","","1.92002527","","Other","1.0"
"2519e1efe6b5","Zopa Plus","24-12-2018","A*","Unsecured","11","6452.0","Closed","0.0","0.1161","0.0701","0.046","","","20.0","0.0","0.0","20.57299674","20.0","0.57299674","0.0","","27","false","","24-12-2018","27-11-2019","","","1.92002527","","Other","1.0"
"bf46a5c69776","Zopa Plus","23-12-2018","A*","Unsecured","60","23000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","15.62279095","0.934942597845788","5.00624059","4.37720905","0.62903154","0.0","","23","false","","23-12-2018","23-12-2023","","","0.36195647","","Car","0.2188604525"
"63eab951fdee","Zopa Plus","27-12-2018","A*","Unsecured","11","5208.0","Closed","0.0","0.1161","0.0701","0.046","","","20.0","0.0","0.0","20.45745012","20.0","0.45745012","0.0","","27","false","","27-12-2018","27-11-2019","","","1.92002527","","Other","1.0"
"7d7f3823ace0","Zopa Plus","30-01-2019","A*","Unsecured","11","3680.0","Closed","0.0","0.1161","0.0701","0.046","","","10.0","0.0","0.0","10.22872504","10.0","0.22872504","0.0","","30","false","","30-01-2019","30-12-2019","","","0.96001264","","Other","1.0"
"629d56dcde37","Zopa Plus","13-02-2019","A*","Unsecured","11","2020.0","Closed","0.0","0.1161","0.0741","0.042","","","10.0","0.0","0.0","10.20920583","10.0","0.20920583","0.0","","13","false","","13-02-2019","13-01-2020","","","0.96001264","","Other","1.0"
"fecc943d847e","Zopa Plus","22-01-2019","D","Unsecured","36","7500.0","Withdrawn","690.0","0.1913","0.01","0.1813","","","10.0","6.9768546","1.196881869720396","4.62714776","3.0231454","1.60400236","0.0","","1","false","","22-01-2019","01-02-2022","","","0.35968461","","Car","0.30231454"
"0b19886ecb78","Zopa Plus","06-11-2019","A*","Unsecured","11","1404.0","Closed","0.0","0.1161","0.0741","0.042","4.65904758","06-11-2019","4.67043744","0.0","0.0","4.71568914","4.67043744","0.0452517","0.0","","2","false","","02-05-2019","02-04-2020","","","0.96001264","","Other","1.0"
"43a73d30e176","Zopa Plus","02-05-2019","A*","Unsecured","11","2568.0","Withdrawn","0.0","0.1161","0.0741","0.042","","","10.0","0.95126531","0.00316440878559","9.25467351","9.04873469","0.20593882","0.0","","2","false","","02-05-2019","02-04-2020","","","0.96001264","","Other","0.904873469"
"a9d9a3e9e603","Zopa Plus","10-06-2019","E","Unsecured","24","531.0","Withdrawn","30.0","0.2251","0.01","0.2151","","","10.0","6.71629495","0.910591162619735","4.55484177","3.28370505","1.27113672","0.0","","10","false","[11/07/2019] Replacement payment made via debit card.[11/07/2019] Borrower has been notified of missed payment.","10-06-2019","10-06-2021","","","0.5112813","","Other","0.328370505"
"a166c930145a","Zopa Plus","27-08-2019","D","Unsecured","60","15000.0","Withdrawn","630.0","0.255","0.01","0.245","9.013957","27-08-2019","9.013957","8.32626362","3.900615427077133","1.76975764","0.68769338","1.08206426","0.0","","23","false","[04/08/2019] Replacement payment made via debit card.[02/08/2019] Borrower has been notified of missed payment.[10/07/2019] Replacement payment made via debit card.[02/07/2019] Borrower has been notified of missed payment.[09/06/2019] Replacement payment made via debit card.[02/06/2019] Borrower has been notified of missed payment.[03/05/2019] Borrower has been notified of missed payment.","02-10-2018","23-10-2023","","","0.281502","","Home improvements","0.07629206351882"
"bdab2dc4d183","Zopa Plus","28-08-2019","C","Unsecured","60","10000.0","Withdrawn","700.0","0.1724","0.003","0.1694","9.77890776","28-08-2019","9.77890776","9.079353","3.507014907974723","1.44711874","0.69955476","0.74756398","0.0","","26","false","[18/03/2020] Customer is experiencing financial difficulties. ","26-06-2019","26-06-2024","","","0.24323991","","Home improvements","0.07153710589862"
"94d0789499c6","Zopa Plus","18-12-2018","C","Unsecured","24","5000.0","Withdrawn","330.0","0.1277","0.0005","0.1272","","","30.0","12.10251365","0.614794455130147","21.18729539","17.89748635","3.28980904","0.0","","18","false","","18-12-2018","18-12-2020","","","1.41330275","","Consolidate existing debts","0.59658287833333"
"0832079ebb1c","Zopa Plus","10-05-2019","A*","Unsecured","60","25000.0","Withdrawn","650.0","0.0384","0.003","0.0354","","","10.0","8.61742521","0.64976894515625","1.6447367","1.38257479","0.26216191","0.0","","28","false","","10-05-2019","28-05-2024","","","0.18314723","","Consolidate existing debts","0.138257479"
"cd4eea73ba68","Zopa Plus","26-12-2018","A","Unsecured","24","4100.0","Closed","50.0","0.0747","0.003","0.0717","","","20.0","0.0","0.0","20.68194084","20.0","0.68194084","0.0","","1","false","","26-12-2018","01-01-2021","","","0.89750049","","Consolidate existing debts","1.0"
"59dfdfb5e262","Zopa Plus","31-07-2019","B","Unsecured","60","8000.0","Withdrawn","340.0","0.1575","0.003","0.1545","","","10.0","9.17364264","3.292154087930332","1.64008037","0.82635736","0.81372301","0.0","","31","false","","31-07-2019","31-07-2024","","","0.23640985","","Other","0.082635736"
"259aa4ebe0bf","Zopa Plus","20-02-2019","D","Unsecured","48","5000.0","Closed","300.0","0.2196","0.01","0.2096","9.13929082","20-02-2019","9.13929082","0.0","0.0","9.85521369","9.13929082","0.71592287","0.0","","17","false","[18/07/2019] Early Settlement made via debit card.[18/07/2019] Borrower has been notified of missed payment.","17-08-2018","17-08-2022","","","0.30439643","","Home improvements","1.0"
"211b621d1fdf","Zopa Plus","23-05-2019","E","Unsecured","24","10000.0","Withdrawn","1000.0","0.2173","0.01","0.2073","","","10.0","6.30457702","0.771682425620675","4.94685419","3.69542298","1.25143121","0.0","","31","false","","23-05-2019","01-05-2021","","","0.50810606","","Consolidate existing debts","0.369542298"
"f88903fbb80a","Zopa Plus","28-08-2019","A","Unsecured","12","9000.0","Withdrawn","200.0","0.0532","0.003","0.0502","","","20.0","10.12957562","0.145337077293789","10.26081362","9.87042438","0.39038924","0.0","","28","false","","28-08-2019","28-08-2020","","","1.71393303","","Pay off loan from relative or friend","0.493521219"
"b473794ca4a3","Zopa Plus","27-08-2019","A","Unsecured","48","25000.0","Closed","20.0","0.0339","0.005","0.0289","3.6598177","27-08-2019","3.69803077","0.0","0.0","3.73832533","3.69803077","0.04029456","0.0","","12","false","","12-01-2017","12-01-2021","","","0.22284223","","Home improvements","1.0"
"8e3be1866b86","Zopa Plus","25-12-2018","A*","Unsecured","60","16000.0","Withdrawn","0.0","0.0314","0.006","0.0254","8.91139895","25-12-2018","8.91139895","6.67440328","0.276257534652335","2.46781606","2.23699567","0.23082039","0.0","","21","false","","11-05-2018","21-05-2023","","","0.18011248","","Consolidate existing debts","0.25102631837619"
"5f8bbb7e292d","Zopa Plus","11-12-2018","A","Unsecured","60","13500.0","Withdrawn","460.0","0.046","0.003","0.043","","","20.0","15.7272622","1.286158333266852","5.20771658","4.2727378","0.93497878","0.0","","1","false","","11-12-2018","01-01-2024","","","0.3729129","","Home improvements","0.21363689"
"d715ddaf1631","Zopa Plus","13-12-2018","C","Unsecured","48","7000.0","Withdrawn","620.0","0.145","0.0075","0.1375","17.62737638","13-12-2018","17.62737638","7.65085704","0.46119447758671","12.0994156","9.97651934","2.12289626","0.0","","3","false","[28/04/2017] Replacement payment made via debit card.[19/04/2017] Borrower has been notified of missed payment.","18-01-2017","03-01-2021","","","0.81388778","","Home improvements","0.56596734107971"
"5978bc1ec476","Zopa Plus","17-12-2018","A*","Unsecured","36","10000.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","30.0","18.63184915","0.421073821482122","12.12360888","11.36815085","0.75545803","0.0","","1","false","","17-12-2018","01-01-2022","","","0.86984324","","Consolidate existing debts","0.37893836166666"
"0a8c7837d307","Zopa Plus","23-08-2019","A*","Unsecured","60","7500.0","Withdrawn","0.0","0.0284","0.003","0.0254","","","10.0","9.06182429","0.531461631201284","1.0588265","0.93817571","0.12065079","0.0","","23","false","","23-08-2019","23-08-2024","","","0.17881587","","Car","0.093817571"
"1c45a2c195f0","Zopa Plus","05-10-2019","C","Unsecured","60","10000.0","Withdrawn","600.0","0.1774","0.003","0.1744","10.0","05-10-2019","10.0","9.32618171","3.866357526346626","1.46065517","0.67381829","0.78683688","0.0","","10","false","","10-09-2019","10-09-2024","","","0.24553792","","Consolidate existing debts","0.067381829"
"6729b066094f","Zopa Plus","08-01-2019","B","Unsecured","60","17500.0","Withdrawn","880.0","0.1296","0.003","0.1266","","","10.0","8.31823378","2.280516992981985","2.88318427","1.68176622","1.20141805","0.223702","1-30 days","8","false","[17/03/2020] Borrower has been notified of missed payment.[02/01/2020] Replacement payment made via debit card.[10/12/2019] Borrower has been notified of missed payment.","08-01-2019","08-01-2024","","","0.223702","","Consolidate existing debts","0.168176622"
"387ef83727aa","Zopa Plus","17-12-2018","A*","Unsecured","60","19500.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","30.0","22.95549918","1.34393696191829","8.04660321","7.04450082","1.00210239","0.0","","17","false","","17-12-2018","17-12-2023","","","0.5429347","","Car","0.234816694"
"91bed65c0b64","Zopa Plus","10-04-2019","A","Unsecured","60","8100.0","Withdrawn","420.0","0.0761","0.006","0.0701","8.43014345","10-04-2019","8.43014345","6.59280355","0.733318881897687","2.35365652","1.8373399","0.51631662","0.0","","14","false","","14-04-2018","14-04-2023","","","0.19969969","","Car","0.21794882980312"
"674d209b0c3f","Zopa Plus","14-03-2019","A*","Unsecured","48","6300.0","Withdrawn","0.0","0.0344","0.006","0.0284","","","10.0","7.62536535","0.334116332442331","2.62467534","2.37463465","0.25004069","0.0","","14","false","","14-03-2019","14-03-2023","","","0.22305749","","Consolidate existing debts","0.237463465"
"5dff38973241","Zopa Plus","09-08-2019","C","Unsecured","60","8500.0","Withdrawn","840.0","0.1493","0.003","0.1463","","","10.0","9.15882939","3.086565327900038","1.63581279","0.84117061","0.79464218","0.0","","15","false","","09-08-2019","15-08-2024","","","0.23266333","","Other","0.084117061"
"650c62f57873","Zopa Plus","14-12-2018","C","Unsecured","60","16000.0","Withdrawn","260.0","0.1645","0.003","0.1615","","","20.0","16.32572153","5.144085305841464","7.12855859","3.67427847","3.45428012","0.0","","14","false","","14-12-2018","14-12-2023","","","0.47923028","","Consolidate existing debts","0.1837139235"
"640fbdb87996","Zopa Plus","18-12-2018","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0284","0.0005","0.0279","","","30.0","22.88909558","1.229020728911975","8.00100408","7.11090442","0.89009966","0.0","","2","false","","18-12-2018","02-12-2023","","","0.5364476","","Home improvements","0.23703014733333"
"d3a436ecb860","Zopa Plus","05-02-2019","A*","Unsecured","60","11500.0","Withdrawn","0.0","0.0334","0.006","0.0274","","","10.0","8.12921275","0.43586230060033","2.140084","1.87078725","0.26929675","0.0","","1","false","","05-02-2019","01-03-2024","","","0.18097823","","Car","0.187078725"
"aeba61eab01c","Zopa Plus","11-03-2019","A*","Unsecured","60","10000.0","Withdrawn","0.0","0.0334","0.006","0.0274","","","10.0","8.12921275","0.4575490642531","2.11833897","1.87078725","0.24755172","0.0","","11","false","","11-03-2019","11-03-2024","","","0.18097823","","Consolidate existing debts","0.187078725"
